,NestID,Length,TotalLength,ItemNumber,RemainingLength
8092,5289,839,6000,04194,0.0
34056,5438,341,7303,04194,697.0
19767,6076,340,4613,04194,0.0
34050,5438,536,7303,04195,697.0
12524,9410,2218,4923,04195,3077.0
19733,6070,289,8000,04195,0.0
8091,5289,890,6000,04195,0.0
19736,6071,414,4770,04196,3230.0
8094,5289,508,6000,04196,0.0
45206,6581,490,5998,04196,2.0
34047,5437,341,8000,04196,0.0
34051,5438,536,7303,04197,697.0
19723,6070,536,8000,04197,0.0
8099,5291,559,5918,04197,82.0
8095,5289,481,6000,04198,0.0
34057,5438,242,7303,04198,697.0
19724,6070,536,8000,04198,0.0
34048,5437,341,8000,04199,0.0
19717,6069,333,2435,04199,0.0
19742,6071,341,4770,04200,3230.0
34052,5438,536,7303,04200,697.0
49312,5353,1116,5910,04200,90.0
11942,9408,1196,8000,04200,0.0
5585,5877,816,4080,04201,1920.0
34054,5438,343,7303,04201,697.0
11801,6658,992,13000,04201,0.0
19743,6071,341,4770,04201,3230.0
19725,6070,536,8000,04202,0.0
50945,6309,1521,4330,04202,8670.0
34046,5437,343,8000,04202,0.0
5586,5877,816,4080,04202,1920.0
34044,5437,539,8000,04203,0.0
5566,5877,816,4080,04203,1920.0
19744,6071,341,4770,04203,3230.0
50943,6308,466,4150,04203,0.0
34039,5436,538,2444,04204,0.0
19726,6070,536,8000,04204,0.0
50933,6306,465,4789,04204,0.0
5565,5876,816,3388,04204,644.0
19731,6070,341,8000,04205,0.0
5453,5877,816,4080,04205,1920.0
34040,5436,284,2444,04205,0.0
50935,6307,1276,4220,04205,5.0
5454,5877,816,4080,04206,1920.0
34169,5437,520,8000,04206,0.0
19727,6070,536,8000,04206,0.0
19783,6077,489,13000,04207,0.0
5451,5876,816,3388,04207,644.0
5452,5876,816,3388,04208,644.0
24625,5208,538,8000,04208,0.0
44836,6383,406,4590,04208,122.0
34178,5438,536,7303,04208,697.0
19834,6080,744,13000,04208,0.0
11791,6657,603,13000,04209,0.0
19735,6071,493,4770,04209,3230.0
34159,5436,262,2444,04209,0.0
5886,5881,1744,1744,04210,790.0
19728,6070,493,8000,04210,0.0
34170,5437,341,8000,04210,0.0
48813,9715,1675,5023,04210,977.0
48809,9713,1720,1720,04211,1158.0
34163,5437,536,8000,04211,0.0
19729,6070,492,8000,04211,0.0
34171,5437,341,8000,04212,0.0
25673,6241,606,7176,04212,0.0
34172,5437,341,8000,04213,0.0
19713,6069,493,2435,04213,0.0
50940,6308,1521,4150,04214,0.0
34164,5437,536,8000,04214,0.0
50934,6306,465,4789,04215,0.0
34165,5437,536,8000,04215,0.0
34173,5437,341,8000,04216,0.0
5421,6149,341,1364,04216,1863.0
5419,6149,341,1364,04217,1863.0
24452,5237,997,13000,04217,0.0
34174,5437,341,8000,04217,0.0
50932,6306,466,4789,04217,0.0
34175,5437,341,8000,04218,0.0
19771,6076,273,4613,04218,0.0
50928,6306,1276,4789,04218,0.0
5468,5895,496,6000,04218,0.0
24449,5235,534,3225,04218,0.0
34166,5437,536,8000,04219,0.0
24450,5236,434,3223,04219,0.0
5090,6151,492,6000,04219,0.0
5470,5896,493,6000,04219,0.0
5814,5891,311,6000,04220,0.0
5243,6155,436,5533,04220,467.0
5087,6150,319,2810,04221,0.0
5813,5891,311,6000,04221,0.0
11948,9409,2068,7997,04222,3.0
5094,6151,387,6000,04222,0.0
5484,5927,311,10746,04222,0.0
5483,5927,311,10746,04223,0.0
5091,6151,492,6000,04223,0.0
34179,5438,454,7303,04223,697.0
11940,9408,2479,8000,04223,0.0
34176,5437,298,8000,04224,0.0
34158,5436,284,2444,04225,0.0
34053,5438,454,7303,04226,697.0
34041,5436,191,2444,04227,0.0
7798,5336,491,13000,04227,0.0
50926,6305,444,2894,04227,156.0
37365,5857,992,13000,04227,0.0
34167,5437,536,8000,04228,0.0
50927,6305,444,2894,04228,156.0
7799,5336,491,13000,04228,0.0
34168,5437,536,8000,04229,0.0
24180,5221,992,13000,04229,0.0
24181,5221,992,13000,04230,0.0
11724,6655,557,13000,04231,0.0
13462,5467,488,4524,04231,1476.0
24185,5222,628,13000,04231,0.0
11790,6657,992,13000,04232,0.0
13456,5467,493,4524,04232,1476.0
19961,6110,484,484,04232,5804.0
24172,5220,992,10756,04232,0.0
26121,6420,665,2501,04233,0.0
24173,5220,992,10756,04233,0.0
13457,5467,493,4524,04233,1476.0
48509,5688,681,1229,04233,3201.0
26128,6423,364,8000,04234,0.0
13458,5467,493,4524,04234,1476.0
24186,5222,628,13000,04234,0.0
24652,5237,892,13000,04235,0.0
13459,5467,493,4524,04235,1476.0
26125,6423,573,8000,04235,0.0
48510,5688,548,1229,04235,3201.0
24659,5239,538,13000,04236,0.0
3968,7411,2868,12906,04236,94.0
26130,6424,687,7994,04236,6.0
13463,5467,488,4524,04236,1476.0
26123,6421,687,2143,04237,1.0
13460,5467,493,4524,04237,1476.0
3971,7412,2849,11396,04237,1604.0
32803,9976,104,5859,04237,0.0
48763,9737,1675,5045,04237,955.0
32801,9976,208,5859,04238,0.0
48759,9736,1720,3418,04238,1066.0
3970,7411,2849,12906,04238,94.0
13464,5467,295,4524,04238,1476.0
13461,5467,493,4524,04239,1476.0
32810,9976,252,5859,04239,0.0
3969,7411,2868,12906,04239,94.0
32816,9983,129,8000,04240,0.0
3965,7409,2849,12996,04240,4.0
13465,5467,295,4524,04240,1476.0
34149,5429,491,6000,04241,0.0
3966,7410,2868,12946,04241,54.0
28223,5269,992,3276,04241,0.0
13499,5474,411,2379,04242,492.0
40834,5119,994,8000,04242,0.0
17112,10048,1720,8000,04242,0.0
3975,7414,2848,11252,04242,1748.0
13646,5492,493,916,04243,5084.0
3976,7414,2848,11252,04243,1748.0
40833,5118,425,8000,04244,0.0
13634,5491,493,5916,04244,84.0
26133,6425,1761,7752,04244,248.0
3977,7414,2848,11252,04244,1748.0
19920,6103,807,6881,04245,0.0
11890,6657,492,13000,04245,0.0
3972,7413,2848,11393,04245,1607.0
13635,5491,493,5916,04245,84.0
19918,6103,1220,6881,04246,0.0
3973,7413,2848,11393,04246,1607.0
45216,6583,392,7444,04246,18.0
13636,5491,493,5916,04246,84.0
19925,6104,1947,12998,04247,2.0
13637,5491,493,5916,04247,84.0
4213,7412,2849,11396,04247,1604.0
4214,7412,2849,11396,04248,1604.0
19937,6105,1174,12927,04248,73.0
4211,7409,2749,12996,04249,4.0
19939,6105,448,12927,04249,73.0
13638,5491,493,5916,04249,84.0
13647,5492,219,916,04250,5084.0
4241,7413,2849,11393,04250,1607.0
3974,7413,2848,11393,04251,1607.0
13639,5491,493,5916,04251,84.0
52766,5376,365,721,04251,4477.0
3979,7420,2653,5306,04252,7694.0
52767,5376,356,721,04252,4477.0
13640,5491,493,5916,04252,84.0
24630,5212,994,7972,04253,28.0
3962,7408,2869,13000,04253,0.0
13648,5492,204,916,04253,5084.0
3967,7410,2868,12946,04254,54.0
4240,7412,2849,11396,04255,1604.0
13641,5491,493,5916,04255,84.0
24433,5237,734,13000,04255,0.0
5234,6151,308,6000,04255,0.0
3963,7408,2848,13000,04256,0.0
4985,6155,492,5533,04256,467.0
13642,5491,493,5916,04256,84.0
24434,5237,734,13000,04256,0.0
4238,7410,2512,12946,04257,54.0
13643,5491,493,5916,04257,84.0
4986,6155,492,5533,04257,467.0
34252,4405,452,4792,04257,10.0
4987,6155,492,5533,04258,467.0
3980,7420,2653,5306,04258,7694.0
18359,6520,358,358,04258,1751.0
13644,5491,493,5916,04258,84.0
13645,5491,493,5916,04259,84.0
18391,6570,490,11154,04259,1846.0
17105,10045,1332,8000,04259,0.0
4988,6155,492,5533,04259,467.0
3964,7408,2848,13000,04259,0.0
24431,5236,449,3223,04260,0.0
3958,7407,2848,13000,04260,0.0
5329,6152,316,5963,04260,37.0
18383,6565,543,6870,04260,0.0
40786,5117,348,8000,04261,0.0
5325,6150,316,2810,04261,0.0
3959,7407,1495,13000,04261,0.0
12522,9409,1202,7997,04261,3.0
18388,6570,1056,11154,04261,1846.0
18392,6570,385,11154,04262,1846.0
3960,7407,1495,13000,04262,0.0
40781,5117,1238,8000,04262,0.0
5128,6162,493,1803,04262,3856.0
3978,7414,2708,11252,04263,1748.0
19690,6060,392,1644,04263,4356.0
40787,5117,348,8000,04263,0.0
19663,6058,491,6000,04264,0.0
40796,5120,209,8000,04264,0.0
4230,7405,1696,2474,04264,0.0
34193,5442,492,13000,04264,0.0
19784,6077,489,13000,04265,0.0
4212,7410,2512,12946,04265,54.0
34191,5442,528,13000,04265,0.0
4233,7407,2175,13000,04266,0.0
4998,6159,494,6000,04266,0.0
18329,6535,492,6000,04266,0.0
4997,6158,280,4251,04267,11.0
18328,6534,206,5038,04267,0.0
4209,7408,1041,13000,04267,0.0
40779,5116,582,2444,04267,0.0
4976,6152,494,5963,04268,37.0
4225,7403,740,3103,04268,0.0
15501,6487,492,13000,04268,0.0
3912,7336,221,2785,04269,0.0
4977,6152,494,5963,04269,37.0
43798,9864,1904,7991,04269,9.0
4197,7401,775,3324,04270,0.0
5328,6151,289,6000,04270,0.0
43790,9862,1904,8000,04271,0.0
5095,6152,494,5963,04271,37.0
30622,4572,296,1878,04272,618.0
15502,6487,492,13000,04272,0.0
5092,6151,492,6000,04272,0.0
13483,5472,494,5945,04272,55.0
40718,5116,225,2444,04272,0.0
5096,6152,494,5963,04273,37.0
34058,5440,338,338,04273,3774.0
40741,5119,744,8000,04273,0.0
30620,4568,413,4388,04273,0.0
5093,6151,492,6000,04274,0.0
40738,5118,412,8000,04274,0.0
34369,4422,292,2366,04274,0.0
26194,6412,495,8000,04275,0.0
34370,4422,292,2366,04275,0.0
5228,6150,679,2810,04275,0.0
43800,9865,7482,7952,04276,48.0
11936,9407,519,8000,04276,0.0
5121,6158,494,4251,04276,11.0
20336,4447,491,2944,04276,2764.0
24593,5207,503,8000,04276,0.0
25939,6407,441,8000,04276,0.0
24591,5207,933,8000,04277,0.0
20337,4447,491,2944,04277,2764.0
5231,6151,494,6000,04277,0.0
25946,6408,475,8000,04277,0.0
34365,4421,510,2380,04278,0.0
4996,6158,494,4251,04278,11.0
49394,6359,840,8287,04278,0.0
47178,5399,321,6571,04278,26.0
43797,9864,4225,7991,04278,9.0
34430,4418,292,2453,04279,0.0
5334,6158,494,4251,04279,11.0
24589,5206,244,8000,04279,0.0
24600,5211,194,7997,04280,3.0
18356,6566,224,5265,04280,64.0
34431,4418,292,2453,04280,0.0
5335,6158,237,4251,04280,11.0
24587,5206,256,8000,04281,0.0
34443,4422,492,2366,04281,0.0
26215,6403,392,3198,04282,0.0
24584,5205,378,4356,04282,0.0
34440,4421,492,2380,04282,0.0
34329,4435,492,7854,04283,146.0
34038,5435,484,984,04283,1942.0
34059,5441,494,8026,04284,0.0
34321,4434,492,7874,04284,126.0
34150,5429,391,6000,04285,0.0
24604,5219,2378,5153,04285,2847.0
34322,4434,492,7874,04285,126.0
20391,4453,255,6000,04286,0.0
24596,5209,1508,8000,04286,0.0
20392,4453,255,6000,04287,0.0
24606,5221,1540,13000,04287,0.0
5523,5878,820,6000,04288,0.0
24581,5205,728,4356,04288,0.0
34323,4434,492,7874,04288,126.0
34037,5435,500,984,04288,1942.0
24605,5220,588,10756,04289,0.0
5525,5878,805,6000,04289,0.0
34324,4434,492,7874,04289,126.0
34325,4434,492,7874,04290,126.0
5545,5892,290,6000,04290,0.0
24592,5207,933,8000,04290,0.0
34326,4434,492,7874,04291,126.0
40725,5117,345,8000,04291,0.0
34327,4434,492,7874,04292,126.0
5526,5879,820,5999,04292,1.0
47285,9883,2616,4939,04292,8061.0
40747,5122,1058,7947,04292,53.0
5524,5878,805,6000,04293,0.0
40724,5117,354,8000,04293,0.0
34312,4433,492,7879,04293,121.0
53275,6295,277,938,04293,4372.0
34177,5438,1492,7303,04293,697.0
53274,6295,305,938,04294,4372.0
34437,4419,294,2406,04294,0.0
11660,6644,493,6000,04294,0.0
5546,5892,251,6000,04295,0.0
53276,6295,178,938,04295,4372.0
34438,4419,294,2406,04295,0.0
34160,5436,177,2444,04295,0.0
40719,5117,409,8000,04295,0.0
45178,6578,493,5957,04296,43.0
53277,6295,178,938,04296,4372.0
34426,4417,504,2526,04296,0.0
34161,5436,177,2444,04296,0.0
3941,7350,493,5916,04296,84.0
40736,5118,446,8000,04296,0.0
53402,6032,185,370,04297,4830.0
40720,5117,409,8000,04297,0.0
4235,7408,558,13000,04297,0.0
34429,4418,294,2453,04297,0.0
45173,6577,297,5648,04297,0.0
5532,5889,291,4238,04297,0.0
20490,4461,491,5890,04298,110.0
4231,7406,568,2198,04298,0.0
53403,6032,185,370,04298,4830.0
5537,5890,203,6000,04298,0.0
40737,5118,446,8000,04298,0.0
4204,7404,496,2768,04299,0.0
5539,5890,165,6000,04299,0.0
45179,6578,493,5957,04299,43.0
40774,5115,519,2444,04299,0.0
4981,6154,492,5904,04299,96.0
34162,5436,177,2444,04299,0.0
5538,5890,202,6000,04300,0.0
4202,7402,523,3324,04300,0.0
4975,6150,178,2810,04300,0.0
51491,5626,378,3225,04300,4775.0
51487,5625,182,3055,04301,0.0
5533,5889,164,4238,04301,0.0
40783,5117,369,8000,04301,0.0
45180,6578,493,5957,04301,43.0
5327,6150,225,2810,04301,0.0
4203,7404,568,2768,04301,0.0
40784,5117,369,8000,04302,0.0
4196,7400,354,6149,04302,0.0
45174,6577,297,5648,04302,0.0
51488,5626,459,3225,04302,4775.0
5003,6162,492,1803,04302,3856.0
34433,4419,452,2406,04302,0.0
51483,5625,245,3055,04303,0.0
4200,7401,278,3324,04303,0.0
5536,5890,203,6000,04303,0.0
45181,6578,493,5957,04303,43.0
34268,4414,392,1869,04303,1797.0
4207,7407,992,13000,04304,0.0
15385,6488,492,13000,04304,0.0
51477,5625,459,3055,04304,0.0
34269,4414,392,1869,04304,1797.0
5535,5890,205,6000,04304,0.0
4224,7402,551,3324,04305,0.0
34271,4414,298,1869,04305,1797.0
12684,9399,397,1594,04305,4406.0
51495,5626,227,3225,04305,4775.0
34270,4414,392,1869,04306,1797.0
5543,5892,292,6000,04306,0.0
4198,7401,558,3324,04306,0.0
51484,5625,227,3055,04306,0.0
34267,4414,395,1869,04307,1797.0
4206,7406,552,2198,04307,0.0
15376,6485,413,11072,04307,0.0
51478,5625,345,3055,04307,0.0
15626,6475,270,2954,04308,0.0
4222,7401,489,3324,04308,0.0
51480,5625,277,3055,04308,0.0
12685,9400,330,330,04309,2404.0
46415,7444,417,2353,04309,22.0
51489,5626,385,3225,04309,4775.0
15386,6488,492,13000,04309,0.0
47257,9885,1887,13000,04309,0.0
46416,7444,417,2353,04310,22.0
51497,5626,129,3225,04310,4775.0
46360,6990,1677,5336,04310,664.0
51496,5626,180,3225,04311,4775.0
46417,7444,417,2353,04311,22.0
4195,7400,450,6149,04312,0.0
34049,5438,1492,7303,04312,697.0
34042,5436,177,2444,04313,0.0
20469,4460,491,5892,04313,108.0
3950,7400,567,6149,04313,0.0
34043,5436,177,2444,04314,0.0
51293,5051,471,1190,04315,11089.0
48867,9783,2149,5709,04315,291.0
51494,5626,326,3225,04315,4775.0
46408,7443,417,5003,04316,3.0
51295,5051,257,1190,04316,11089.0
18277,5755,134,134,04316,4236.0
48864,9782,2149,5709,04316,291.0
51492,5626,378,3225,04316,4775.0
53065,10125,2920,5846,04316,7154.0
48862,9781,2503,5006,04317,179.0
51294,5051,462,1190,04317,11089.0
53058,10124,3082,12634,04317,366.0
46405,7443,642,5003,04317,3.0
51493,5626,378,3225,04317,4775.0
51479,5625,345,3055,04318,0.0
51299,5048,462,2310,04318,134.0
48863,9781,2503,5006,04318,179.0
47295,9880,3175,12999,04318,1.0
48871,9785,5303,5303,04319,697.0
51300,5048,462,2310,04319,134.0
51490,5626,385,3225,04319,4775.0
4201,7402,643,3324,04319,0.0
52349,10091,1470,2604,04320,18.0
4158,7341,493,2964,04320,3036.0
51481,5625,277,3055,04320,0.0
51266,5048,462,2310,04320,134.0
48870,9784,5303,5303,04320,697.0
53059,10124,3076,12634,04321,366.0
51485,5625,227,3055,04321,0.0
4169,7350,493,5916,04321,84.0
51267,5048,462,2310,04321,134.0
20375,4452,255,6000,04321,0.0
3908,7335,669,4456,04322,1544.0
51482,5625,277,3055,04322,0.0
20495,4462,490,5622,04322,378.0
53064,10125,2926,5846,04322,7154.0
51261,5047,471,2347,04322,97.0
4170,7350,493,5916,04323,84.0
20496,4462,490,5622,04323,378.0
18100,5796,491,2944,04323,1083.0
51262,5047,471,2347,04323,97.0
51486,5625,194,3055,04323,0.0
20497,4462,490,5622,04324,378.0
18101,5796,491,2944,04324,1083.0
4228,7404,596,2768,04324,0.0
51264,5047,467,2347,04324,97.0
51265,5047,467,2347,04325,97.0
20498,4462,490,5622,04325,378.0
4159,7341,493,2964,04325,3036.0
18102,5796,491,2944,04325,1083.0
52083,5630,280,280,04326,4495.0
18103,5796,491,2944,04326,1083.0
4208,7407,992,13000,04326,0.0
37418,5840,491,5508,04327,0.0
4216,7338,493,6000,04327,0.0
37419,5840,491,5508,04328,0.0
3942,7350,493,5916,04328,84.0
24421,5195,491,2311,04328,2215.0
20499,4462,490,5622,04329,378.0
3943,7350,493,5916,04329,84.0
24422,5195,491,2311,04329,2215.0
3923,7343,467,6000,04330,0.0
40777,5115,305,2444,04330,0.0
40726,5117,311,8000,04331,0.0
13477,5471,754,3076,04331,0.0
4218,7344,476,6000,04331,0.0
4194,7400,577,6149,04332,0.0
20500,4462,490,5622,04332,378.0
13492,5473,691,1628,04332,4372.0
4221,7400,354,6149,04333,0.0
13491,5472,274,5945,04333,55.0
7025,5541,209,4372,04334,0.0
37512,5841,300,6000,04334,0.0
4227,7403,278,3103,04334,0.0
24956,5990,491,4914,04335,39.0
46406,7443,642,5003,04335,3.0
7031,5546,285,5084,04336,0.0
4220,7400,657,6149,04336,0.0
24957,5990,491,4914,04336,39.0
13656,5494,492,8000,04337,0.0
24958,5990,491,4914,04337,39.0
4223,7401,378,3324,04337,0.0
24959,5990,491,4914,04338,39.0
4199,7401,378,3324,04338,0.0
13489,5472,492,5945,04339,55.0
45182,6578,493,5957,04339,43.0
4232,7406,453,2198,04339,0.0
40727,5118,491,8000,04340,0.0
45186,6578,491,5957,04340,43.0
4229,7404,523,2768,04340,0.0
24960,5990,491,4914,04340,39.0
40728,5118,491,8000,04341,0.0
45183,6578,493,5957,04341,43.0
45187,6578,491,5957,04342,43.0
20470,4460,491,5892,04342,108.0
47389,5384,486,3592,04342,1916.0
45188,6578,376,5957,04343,43.0
4210,7409,3228,12996,04343,4.0
37363,5846,554,8000,04343,0.0
8086,5342,491,982,04343,1868.0
1114,9480,493,5994,04343,6.0
1115,9480,493,5994,04344,6.0
45184,6578,493,5957,04344,43.0
8087,5342,491,982,04344,1868.0
3944,7350,493,5916,04344,84.0
3945,7350,493,5916,04345,84.0
1116,9480,493,5994,04345,6.0
5666,5924,493,13000,04345,0.0
8101,5293,844,1688,04345,4312.0
20501,4462,490,5622,04345,378.0
45185,6578,493,5957,04345,43.0
45164,6577,493,5648,04346,0.0
3931,7349,493,5920,04346,80.0
1117,9480,493,5994,04346,6.0
20502,4462,490,5622,04346,378.0
5673,5926,864,10485,04346,2515.0
8137,5328,151,13000,04346,0.0
1110,9475,423,3557,04347,0.0
46409,7443,417,5003,04347,3.0
5662,5924,864,13000,04347,0.0
20491,4461,490,5890,04347,110.0
8125,5320,159,10186,04347,0.0
5665,5924,507,13000,04348,0.0
45190,6578,262,5957,04348,43.0
4193,7400,657,6149,04348,0.0
1113,9477,474,6000,04348,0.0
4239,7411,3228,12906,04349,94.0
20492,4461,490,5890,04349,110.0
45165,6577,493,5648,04349,0.0
1118,9481,493,5991,04349,9.0
1119,9481,493,5991,04350,9.0
20395,4454,490,6000,04350,0.0
3984,7421,288,1238,04350,7343.0
3983,7421,290,1238,04351,7343.0
20396,4454,490,6000,04351,0.0
1120,9481,493,5991,04351,9.0
1111,9476,469,6000,04352,0.0
20397,4454,490,6000,04352,0.0
3924,7343,467,6000,04352,0.0
20398,4454,490,6000,04353,0.0
3926,7343,394,6000,04353,0.0
3981,7421,330,1238,04354,7343.0
20399,4454,490,6000,04354,0.0
11701,6649,399,2742,04354,503.0
11702,6649,399,2742,04355,503.0
3982,7421,330,1238,04355,7343.0
53411,10127,554,1108,04355,3225.0
3932,7349,493,5920,04356,80.0
11703,6649,399,2742,04356,503.0
16946,10060,1503,13000,04357,0.0
3948,7389,392,2368,04357,7.0
11704,6649,399,2742,04357,503.0
3933,7349,493,5920,04358,80.0
44725,6386,3264,7950,04358,50.0
3925,7343,460,6000,04359,0.0
44712,6390,5499,5499,04359,2501.0
20471,4460,491,5892,04359,108.0
12680,9398,2170,5990,04360,10.0
20472,4460,491,5892,04360,108.0
3914,7337,493,6000,04360,0.0
3920,7337,229,6000,04361,0.0
20473,4460,491,5892,04361,108.0
3954,7401,468,3324,04362,0.0
20400,4454,490,6000,04362,0.0
12681,9398,1252,5990,04362,10.0
4215,7337,493,6000,04363,0.0
20474,4460,491,5892,04363,108.0
3919,7337,426,6000,04364,0.0
20379,4453,490,6000,04364,0.0
4217,7341,493,2964,04365,3036.0
20380,4453,490,6000,04365,0.0
20381,4453,490,6000,04366,0.0
4171,7350,493,5916,04366,84.0
20382,4453,490,6000,04367,0.0
4172,7350,493,5916,04367,84.0
53066,10126,295,295,04368,7482.0
20383,4453,490,6000,04368,0.0
18135,5768,478,6000,04368,0.0
3934,7349,493,5920,04368,80.0
20384,4453,490,6000,04369,0.0
6744,4990,596,13000,04369,0.0
3909,7335,493,4456,04369,1544.0
6739,4987,596,4074,04370,0.0
20385,4453,490,6000,04370,0.0
3956,7402,787,3324,04370,0.0
20386,4453,490,6000,04371,0.0
6742,4989,362,13000,04371,0.0
3961,7407,792,13000,04371,0.0
6841,4933,310,5029,04372,0.0
20535,4467,490,2450,04372,5550.0
3927,7344,498,6000,04372,0.0
26164,6412,494,8000,04373,0.0
6842,4933,310,5029,04373,0.0
20387,4453,490,6000,04373,0.0
3952,7400,421,6149,04373,0.0
3953,7400,421,6149,04374,0.0
20475,4460,491,5892,04374,108.0
26165,6412,494,8000,04374,0.0
6780,4918,942,6000,04375,0.0
3915,7337,493,6000,04375,0.0
26150,6406,216,8000,04375,0.0
20476,4460,491,5892,04375,108.0
26151,6406,216,8000,04376,0.0
3928,7344,450,6000,04376,0.0
12679,9398,2171,5990,04376,10.0
45237,6589,492,12993,04377,7.0
3951,7400,567,6149,04377,0.0
12682,9398,397,5990,04377,10.0
20477,4460,491,5892,04377,108.0
6760,4935,495,8000,04378,0.0
4226,7403,589,3103,04378,0.0
45230,6588,492,13000,04378,0.0
12683,9399,1197,1594,04378,4406.0
20478,4460,491,5892,04378,108.0
4205,7406,625,2198,04379,0.0
20479,4460,491,5892,04379,108.0
45231,6588,492,13000,04379,0.0
20480,4460,491,5892,04380,108.0
45232,6588,492,13000,04380,0.0
4234,7408,625,13000,04380,0.0
20457,4459,491,5892,04381,108.0
3957,7404,585,2768,04381,0.0
45233,6588,492,13000,04381,0.0
3955,7402,820,3324,04382,0.0
6759,4919,495,5998,04382,2.0
20458,4459,491,5892,04382,108.0
45234,6588,492,13000,04382,0.0
20459,4459,491,5892,04383,108.0
45235,6588,492,13000,04383,0.0
3922,7342,543,6000,04383,0.0
3935,7349,493,5920,04384,80.0
45223,6586,492,5329,04384,0.0
3949,7389,392,2368,04385,7.0
15503,6487,492,13000,04385,0.0
4236,7409,992,12996,04386,4.0
15504,6487,492,13000,04386,0.0
8984,9332,469,8000,04387,0.0
4237,7409,992,12996,04387,4.0
15505,6487,492,13000,04387,0.0
15506,6487,492,13000,04388,0.0
2018,4900,494,13000,04388,0.0
2835,4864,336,677,04389,3020.0
17149,10053,224,2194,04389,0.0
15507,6487,492,13000,04389,0.0
17150,10054,302,13000,04390,0.0
11895,6672,492,8951,04390,4049.0
2834,4864,341,677,04390,3020.0
3947,7388,493,2373,04390,2.0
47090,4710,345,5425,04390,0.0
47091,4710,332,5425,04391,0.0
52816,5943,1329,4478,04391,1522.0
15652,6473,554,2367,04391,183.0
3946,7387,493,3134,04391,0.0
12043,9431,492,7908,04392,92.0
11896,6672,492,8951,04392,4049.0
3985,7423,493,3684,04392,2316.0
52817,5943,1321,4478,04392,1522.0
3889,9621,1432,8000,04393,0.0
43745,9855,494,2190,04393,0.0
11834,6670,488,12997,04393,3.0
3916,7337,493,6000,04393,0.0
2829,4863,340,3516,04394,2484.0
52826,5944,364,2971,04394,4055.0
14641,9906,272,8000,04394,0.0
11897,6672,492,8951,04394,4049.0
3917,7337,493,6000,04394,0.0
3986,7423,493,3684,04395,2316.0
43719,9851,494,2467,04395,49.0
11835,6670,488,12997,04395,3.0
20460,4459,491,5892,04395,108.0
2827,4863,340,3516,04395,2484.0
17935,5758,491,5901,04395,99.0
1768,4828,495,2975,04396,55.0
20461,4459,491,5892,04396,108.0
11891,6657,365,13000,04396,0.0
52827,5944,364,2971,04396,4055.0
3988,7423,282,3684,04396,2316.0
1775,4829,493,5914,04397,86.0
11851,6674,490,12997,04397,3.0
18127,5767,480,6000,04397,0.0
20462,4459,491,5892,04397,108.0
