NestID,Length,TotalLength,ItemNumber,RemainingLength
9501,2914,7986,00741,14
9501,2914,7986,00742,14
9501,2158,7986,03689,14
9502,2840,7977,00761,23
9503,2840,7977,00754,23
9506,2840,7968,00752,32
9509,2295,7923,03617,77
9510,2914,7921,00740,79
9513,2905,5810,00746,2190
9513,2905,5810,03614,2190
9514,2905,5810,00205,2190
9514,2905,5810,00743,2190
9537,2714,8000,01755,0
9542,2705,7996,02526,4
9542,2705,7996,02631,4
9476,393,6000,03647,0
9477,390,6000,03652,0
9484,368,2050,03653,0
9485,508,8000,03644,0
9486,451,8000,03650,0
9487,1414,8000,03619,0
9487,715,8000,03641,0
9487,577,8000,03643,0
9489,2833,8000,03640,0
9489,646,8000,03642,0
9489,468,8000,03639,0
9492,468,8000,03638,0
9494,2812,8000,03646,0
9495,2805,8000,03637,0
9495,562,8000,03651,0
9556,562,3039,00067,0
9556,495,3039,00039,0
9558,697,13000,00219,0
9558,571,13000,00223,0
9558,358,13000,01822,0
9559,992,13000,02881,0
9559,630,13000,00085,0
9559,506,13000,02880,0
9560,2562,13000,01795,0
9561,2555,13000,00132,0
9562,2555,13000,00108,0
9566,2585,12977,00038,23
9566,2041,12977,00120,23
9484,537,2050,00721,0
9485,456,8000,00720,0
9485,389,8000,02528,0
9485,382,8000,04121,0
9488,564,8000,00586,0
9489,701,8000,00723,0
9492,2824,8000,00692,0
9493,619,8000,00722,0
9505,2814,7976,00189,24
9507,2814,7942,00188,58
9508,2814,7942,00187,58
9509,2814,7923,01950,77
9524,2805,5619,00719,2381
9525,2805,5610,00717,2390
9525,2805,5610,00718,2390
9527,642,3633,00227,0
9528,711,3333,00228,0
9530,448,3172,02529,0
9533,573,2377,00226,0
9533,505,2377,00225,0
9533,381,2377,00229,0
9534,573,2377,00184,0
9538,2821,8000,01945,0
9543,2842,7995,00656,5
9475,471,3557,02558,0
9475,401,3557,01160,0
9480,495,5994,01159,6
9486,535,8000,00556,0
9487,535,8000,00174,0
9492,709,8000,05086,0
9495,1709,8000,00107,0
9499,2198,7999,02376,1
9499,2194,7999,03320,1
9504,2739,7976,00540,24
9505,2739,7976,00104,24
9475,492,3557,01141,0
9475,492,3557,01143,0
9475,423,3557,04347,0
9476,469,6000,04352,0
9476,468,6000,02502,0
9477,474,6000,04348,0
9480,493,5994,04343,6
9480,493,5994,04344,6
9480,493,5994,04345,6
9480,493,5994,04346,6
9481,493,5991,04349,9
9481,493,5991,04350,9
9481,493,5991,04351,9
9483,246,3077,03105,0
9483,246,3077,03106,0
9483,239,3077,03374,0
9487,239,8000,03373,0
9493,2814,8000,03892,0
9496,2814,8000,03891,0
9498,2810,8000,04994,0
9502,2814,7977,03890,23
9503,2814,7977,03889,23
9504,2814,7976,03888,24
9511,2814,7917,00172,83
9523,2814,5628,00170,2372
9523,2814,5628,00171,2372
9524,2814,5619,00032,2381
9570,2804,5408,00609,-9.09E-13
9571,2810,13000,00604,0
9575,2810,2810,05296,10190
9476,391,6000,04447,0
9476,343,6000,04451,0
9477,556,6000,04450,0
9479,556,6000,04449,0
9480,493,5994,02134,6
9481,556,5991,04448,9
9527,124,3633,05092,0
9528,124,3333,05091,0
9529,267,3172,05090,0
9531,277,2672,05089,0
9535,479,2131,05094,6
9536,2914,8000,01887,0
9537,2614,8000,04443,0
9539,2839,8000,04444,0
9539,2130,8000,00079,0
9541,2839,7999,04442,1
9543,479,7995,05093,5
9546,2839,7945,04441,55
9476,340,6000,05041,0
9476,249,6000,05034,0
9476,218,6000,05033,0
9477,495,6000,05030,0
9477,495,6000,05038,0
9477,495,6000,05039,0
9478,424,6000,05031,0
9479,495,6000,05029,0
9500,2753,7998,04630,2
9527,693,3633,02963,0
9527,313,3633,02962,0
9527,288,3633,02961,0
9528,288,3333,02960,0
9529,288,3172,02959,0
9530,376,3172,00217,0
9539,2399,8000,00214,0
9541,2814,7999,04764,1
9543,2803,7995,04629,5
9551,2814,5628,04763,2372
9553,2803,5616,04628,2384
9554,2703,2703,04765,5297
9476,269,6000,01885,0
9476,240,6000,01886,0
9481,493,5991,01884,9
9489,696,8000,01679,0
9489,586,8000,01707,0
9490,696,8000,01687,0
9490,586,8000,01709,0
9490,586,8000,01710,0
9490,586,8000,01706,0
9492,1194,8000,02635,0
9494,1194,8000,02634,0
9496,1006,8000,01708,0
9496,1003,8000,01711,0
9509,2814,7923,01882,77
9510,2814,7921,01881,79
9483,187,3077,04774,0
9485,1107,8000,04769,0
9490,898,8000,04729,0
9490,898,8000,04751,0
9483,516,3077,03660,0
9483,153,3077,03214,0
9483,153,3077,03231,0
9483,153,3077,03659,0
9485,372,8000,00541,0
9486,507,8000,00588,0
9486,507,8000,03621,0
9487,2193,8000,02948,0
9487,516,8000,03226,0
9489,1446,8000,00129,0
9510,2193,7921,03145,79
9511,2193,7917,01831,83
9478,533,6000,05791,0
9480,531,5994,05505,6
9500,2914,7998,04627,2
9508,2423,7942,00050,58
9486,650,8000,00023,0
9497,2789,8000,00200,0
9511,2910,7917,01683,83
9571,2810,13000,04758,0
7000,470,4284,03360,0
7000,262,4284,03359,0
7000,259,4284,03357,0
7001,370,4547,03358,1453
7002,600,600,03322,1495
7029,555,8000,03591,0
7054,554,11856,02441,0
7055,1116,13000,00760,0
7055,887,13000,00763,0
7055,715,13000,00549,0
7055,680,13000,00768,0
7056,1772,13000,02009,0
7056,998,13000,02308,0
7056,855,13000,02175,0
7056,791,13000,02171,0
7056,791,13000,02172,0
7056,791,13000,02173,0
7056,767,13000,02011,0
7056,741,13000,02010,0
7057,996,13000,02174,0
7057,994,13000,00766,0
7058,2010,13000,00195,0
7059,1857,13000,00762,0
7059,1730,13000,00327,0
7062,1870,13000,00277,0
7062,1723,13000,00751,0
7063,1804,13000,00281,0
7064,1945,13000,00196,0
7064,1675,13000,00764,0
7065,2085,13000,00548,0
7065,1942,13000,00753,0
7071,2153,13000,00797,0
7071,400,13000,00331,0
7076,2132,13000,00324,0
7000,555,4284,03278,0
7001,600,4547,03385,1453
7001,420,4547,03279,1453
7039,2153,6133,00796,0
7039,400,6133,00321,0
7040,574,4873,03076,-9.09E-13
7044,2132,2706,00103,397
7044,574,2706,03075,397
7055,1116,13000,00786,0
7055,714,13000,00328,0
7055,714,13000,02170,0
7055,680,13000,00791,0
7055,554,13000,01716,0
7056,791,13000,02166,0
7056,791,13000,02167,0
7056,791,13000,02168,0
7056,767,13000,00785,0
7056,741,13000,00784,0
7057,997,13000,02314,0
7057,994,13000,00789,0
7057,782,13000,00788,0
7059,1772,13000,00776,0
7062,1723,13000,00690,0
7063,855,13000,02169,0
7064,1870,13000,00773,0
7064,1805,13000,00772,0
7065,1942,13000,00778,0
7066,2085,13000,00550,0
7066,1870,13000,00771,0
7066,1857,13000,00780,0
7066,1804,13000,00774,0
7066,1730,13000,00775,0
7067,1675,7407,00782,5593
7029,990,8000,03613,0
7029,990,8000,03622,0
7029,990,8000,03623,0
7029,990,8000,03624,0
7029,865,8000,03579,0
7029,492,8000,03465,0
7029,490,8000,03576,0
7029,400,8000,03464,0
7030,990,3783,03612,4217
7030,340,3783,03614,4217
7031,373,4481,01416,0
7031,345,4481,03575,0
7031,344,4481,03574,0
7032,373,3795,01413,1
7032,373,3795,01414,1
7032,373,3795,01415,1
7039,385,6133,02988,0
7040,360,4873,02998,-9.09E-13
7040,360,4873,02999,-9.09E-13
7041,227,4652,02982,0
7042,494,3103,02987,0
7042,493,3103,02997,0
7042,492,3103,02996,0
7046,990,4164,03573,0
7047,990,2727,03572,13
7054,366,11856,03389,0
7055,483,13000,03326,0
7055,483,13000,03327,0
7056,1197,13000,00197,0
7057,1732,13000,00003,0
7057,1364,13000,00114,0
7058,1451,13000,00194,0
7059,1884,13000,00010,0
7059,1884,13000,00078,0
7060,1452,13000,00116,0
7060,1399,13000,00113,0
7060,1197,13000,00095,0
7061,1931,13000,00299,0
7062,1662,13000,00051,0
7063,1487,13000,01019,0
7065,1662,13000,00018,0
7065,1627,13000,00021,0
7067,1791,7407,00017,5593
7068,491,5199,01843,0
7069,394,2850,01841,0
7070,1519,13000,02813,0
7070,1458,13000,02153,0
7070,1458,13000,02154,0
7070,491,13000,01842,0
7071,1568,13000,01770,0
7072,1519,13000,00975,0
7073,394,13000,01840,0
7074,2013,13000,00224,0
7075,2132,13000,00301,0
7076,2813,13000,00978,0
7077,2813,12998,00967,2
7078,2853,12997,00972,3
7078,2853,12997,01188,3
7028,498,4519,03590,2988
7028,493,4519,03521,2988
7028,490,4519,03522,2988
7028,490,4519,03523,2988
7028,490,4519,03524,2988
7031,373,4481,02621,0
7031,373,4481,02622,0
7068,706,5199,01709,0
7068,398,5199,01704,0
7068,398,5199,01711,0
7069,737,2850,00919,0
7070,1068,13000,01703,0
7070,1048,13000,01710,0
7070,936,13000,02272,0
7070,688,13000,00128,0
7070,567,13000,01708,0
7072,2273,13000,02951,0
7073,1632,13000,01705,0
7074,3011,13000,00122,0
7074,1725,13000,01702,0
7075,2273,13000,00127,0
7076,2995,13000,00121,0
7077,3022,12998,00123,2
7077,1994,12998,00268,2
7078,2972,12997,00120,3
7086,372,3357,02623,4273
7086,372,3357,02624,4273
7087,492,4026,02570,0
7000,492,4284,03296,0
7000,414,4284,03297,0
7000,414,4284,03298,0
7001,367,4547,03295,1453
7027,492,984,03525,4030
7027,492,984,03526,4030
7041,563,4652,02984,0
7041,227,4652,02979,0
7042,415,3103,02976,0
7058,1767,13000,00254,0
7058,1364,13000,00094,0
7058,1259,13000,00093,0
7059,2071,13000,00307,0
7059,1802,13000,00255,0
7060,1452,13000,00286,0
7060,1197,13000,00091,0
7060,1197,13000,00291,0
7061,1311,13000,00288,0
7062,2024,13000,00234,0
7064,1884,13000,00008,0
7064,1487,13000,00293,0
7065,1732,13000,00019,0
7066,1522,13000,00105,0
7067,1931,7407,00250,5593
7078,2153,12997,00292,3
7079,2132,12918,00309,82
6999,413,413,03366,3697
7001,204,4547,03367,1453
7005,1590,6000,02111,0
7006,1590,5999,01423,1
7011,1590,5974,01419,26
7011,1590,5974,01422,26
7025,307,1426,02393,4574
7025,307,1426,02394,4574
7025,160,1426,02395,4574
7025,160,1426,02396,4574
7032,492,3795,03570,1
7032,461,3795,03578,1
7034,366,12995,03571,5
7035,373,12957,01261,43
7035,373,12957,01262,43
7035,373,12957,01837,43
7035,373,12957,02348,43
7037,359,10263,03577,2737
7040,360,4873,02991,-9.09E-13
7043,493,3082,02990,21
7047,307,2727,01260,13
7050,307,2387,01259,37
7055,2353,13000,00097,0
7055,567,13000,00539,0
7055,558,13000,01264,0
7057,2353,13000,00083,0
7057,1174,13000,00708,0
7057,1153,13000,00736,0
7058,1263,13000,01117,0
7061,2367,13000,00875,0
7061,2367,13000,00876,0
7061,2309,13000,00099,0
7063,2334,13000,00098,0
7063,2309,13000,00085,0
7064,2334,13000,00084,0
7082,1001,12292,02369,0
7082,994,12292,02368,0
7082,867,12292,02363,0
7082,848,12292,02360,0
7082,848,12292,02361,0
7082,490,12292,02364,0
7082,490,12292,02365,0
7083,1714,10709,00612,2291
7083,1714,10709,00662,2291
7083,1422,10709,00641,2291
7083,868,10709,02362,2291
7029,489,8000,03618,0
7029,489,8000,03619,0
7029,260,8000,03617,0
7030,489,3783,03615,4217
7034,373,12995,00746,5
7034,373,12995,00923,5
7034,373,12995,01247,5
7034,373,12995,01248,5
7037,323,10263,03616,2737
7080,2527,9182,00586,12
7080,2509,9182,02631,12
7080,2484,9182,00588,12
7080,831,9182,02260,12
7080,831,9182,02262,12
7081,2527,11441,00583,1559
7081,2509,11441,02630,1559
7081,2484,11441,00581,1559
7081,1440,11441,02055,1559
7081,753,11441,02044,1559
7081,748,11441,02045,1559
7081,490,11441,00200,1559
7081,490,11441,00202,1559
7025,492,1426,02615,4574
7028,490,4519,03519,2988
7028,490,4519,03520,2988
7028,490,4519,03527,2988
7039,450,6133,03411,0
7039,450,6133,03412,0
7043,492,3082,03409,21
7043,492,3082,03410,21
7054,492,11856,03401,0
7055,492,13000,03370,0
7068,324,5199,02300,0
7073,1556,13000,00916,0
7075,2166,13000,00221,0
7076,2894,13000,00190,0
7076,2166,13000,00182,0
7078,2166,12997,00179,3
7030,490,3783,03620,4217
7030,490,3783,03621,4217
7036,373,12792,01274,208
7036,373,12792,01278,208
7054,307,11856,01270,0
7054,307,11856,01276,0
7070,1013,13000,00129,0
7074,2097,13000,00112,0
7074,2077,13000,00215,0
7074,2077,13000,00441,0
7075,2097,13000,00092,0
7079,2112,12918,00263,82
7079,2112,12918,00437,82
7079,2051,12918,00419,82
7079,2051,12918,00439,82
7000,492,4284,03455,0
7001,492,4547,03452,1453
7001,492,4547,03453,1453
7001,492,4547,03454,1453
7040,490,4873,03492,-9.09E-13
7041,490,4652,03490,0
7043,492,3082,03491,21
7043,490,3082,03489,21
7054,719,11856,02672,0
7054,697,11856,00056,0
7054,697,11856,00026,0
7054,531,11856,02670,0
7054,531,11856,02667,0
7054,466,11856,00043,0
7054,466,11856,00029,0
7054,418,11856,00005,0
7054,418,11856,00411,0
7054,416,11856,02673,0
7054,401,11856,01052,0
7054,401,11856,00615,0
7054,296,11856,02052,0
7054,296,11856,02053,0
7055,444,13000,00053,0
7055,444,13000,00402,0
7056,416,13000,02675,0
7057,461,13000,00416,0
7058,719,13000,02671,0
7058,461,13000,00063,0
7060,2345,13000,00399,0
7062,2132,13000,00396,0
7062,1866,13000,00405,0
7063,2345,13000,00356,0
7063,1866,13000,00362,0
7065,2010,13000,00407,0
7066,2132,13000,00342,0
7067,2010,7407,00057,5593
7068,324,5199,02305,0
7071,2895,13000,00193,0
7071,1556,13000,00915,0
7073,2166,13000,00265,0
7075,2166,13000,00220,0
7075,2166,13000,00264,0
7035,373,12957,01254,43
7040,488,4873,02977,-9.09E-13
7040,360,4873,02978,-9.09E-13
7084,2405,12999,00580,1
7084,1488,12999,01249,1
7084,703,12999,01745,1
7085,2148,8267,00591,4733
7085,1653,8267,00233,4733
7085,1653,8267,01250,4733
7085,580,8267,01740,4733
7019,517,4827,03319,0
7020,430,6000,03320,0
7032,373,3795,01200,1
7034,373,12995,01253,5
7035,373,12957,02424,43
7040,488,4873,02980,-9.09E-13
7040,360,4873,02981,-9.09E-13
7046,1510,4164,02067,0
7046,992,4164,02063,0
7046,672,4164,01939,0
7048,1974,2675,01620,42
7050,2080,2387,01935,37
7051,2225,2225,00101,173
7054,308,11856,03390,0
7070,991,13000,01767,0
7070,772,13000,01800,0
7072,1908,13000,02151,0
7072,1783,13000,01844,0
7077,2709,12998,00339,2
7079,2460,12918,00285,82
7084,2405,12999,00589,1
7084,2154,12999,00592,1
7084,1653,12999,00232,1
7084,1488,12999,01219,1
7084,703,12999,02037,1
7085,1653,8267,00229,4733
7085,580,8267,02038,4733
7031,373,4481,01201,0
7039,463,6133,03000,0
7068,1783,5199,01769,0
7068,775,5199,01798,0
7070,991,13000,01768,0
7071,2709,13000,00343,0
7072,1908,13000,01870,0
7077,2460,12998,00280,2
7000,492,4284,03364,0
7000,434,4284,03361,0
7001,370,4547,03362,1453
7001,370,4547,03363,1453
7001,370,4547,03365,1453
7003,277,4939,03130,0
7009,277,5995,03129,5
7016,1920,4805,03252,1195
7016,1920,4805,03253,1195
7019,430,4827,03301,0
7019,430,4827,03302,0
7030,492,3783,03592,4217
7030,492,3783,03593,4217
7032,1350,3795,02341,1
7033,373,2096,01110,37
7034,9272,12995,01147,5
7034,373,12995,01134,5
7035,4520,12957,02342,43
7035,373,12957,02425,43
7037,373,10263,01282,2737
7040,360,4873,02975,-9.09E-13
7041,488,4652,02974,0
7042,1209,3103,02994,0
7047,992,2727,01097,13
7049,1974,2675,00090,40
7052,2225,2225,00087,170
7053,2080,4700,02066,8300
7053,1510,4700,00088,8300
7053,672,4700,01938,8300
7054,2769,11856,02691,0
7058,2706,13000,02690,0
7060,2761,13000,02689,0
7061,2715,13000,02692,0
7071,1719,13000,00261,0
7073,1969,13000,00430,0
7073,1824,13000,00435,0
7073,1634,13000,00427,0
7082,860,12292,00458,0
7082,820,12292,01810,0
7082,820,12292,02073,0
7082,677,12292,02075,0
7082,609,12292,00459,0
7083,860,10709,00457,2291
7083,663,10709,02076,2291
7083,609,10709,00417,2291
7086,1307,3357,02958,4273
7086,1306,3357,02957,4273
7087,165,4026,02565,0
7087,129,4026,02572,0
7003,304,4939,03132,0
7004,286,6000,03133,0
7004,286,6000,03134,0
7005,304,6000,03131,0
7014,2473,4941,00214,111
7014,2468,4941,00175,111
7015,2465,5900,01285,100
7015,2465,5900,01294,100
7015,970,5900,00212,100
7016,965,4805,00213,1195
7019,650,4827,02584,0
7019,650,4827,02585,0
7019,547,4827,01286,0
7019,547,4827,01292,0
7020,798,6000,01290,0
7020,661,6000,01921,0
7020,661,6000,02581,0
7020,576,6000,01074,0
7021,828,6000,01080,0
7021,798,6000,01288,0
7021,762,6000,02033,0
7021,762,6000,02034,0
7021,576,6000,01071,0
7022,828,3971,01073,2029
7022,789,3971,02579,2029
7022,789,3971,02580,2029
7033,373,2096,00907,37
7034,373,12995,01329,5
7034,373,12995,01330,5
7034,373,12995,00906,5
7036,373,12792,01132,208
7039,463,6133,02989,0
7069,1719,2850,00444,0
7072,1969,13000,00442,0
7072,1640,13000,00438,0
7073,1825,13000,00044,0
7082,994,12292,00429,0
7082,994,12292,00431,0
7082,980,12292,00425,0
7083,979,10709,00432,2291
7083,940,10709,00423,2291
7083,940,10709,00433,2291
7087,1042,4026,02557,0
7087,437,4026,02959,0
7087,423,4026,03388,0
7087,400,4026,02558,0
7087,392,4026,02571,0
7087,284,4026,02561,0
7087,262,4026,03286,0
7088,892,2997,02559,3003
7088,643,2997,02560,3003
7088,593,2997,03281,3003
7088,593,2997,03284,3003
7088,276,2997,03285,3003
7003,1382,4939,02135,0
7004,1615,6000,02134,0
7007,2087,5999,02138,1
7008,2089,5997,02133,3
7009,1382,5995,02137,5
7011,1618,5974,02136,26
7023,4502,4502,02785,1498
7024,1537,1537,01693,4463
7031,1205,4481,02148,0
7031,1095,4481,02149,0
7036,1094,12792,02150,208
7047,438,2727,00336,13
7048,701,2675,00209,42
7049,701,2675,00210,40
7053,438,4700,00016,8300
7003,1767,4939,02114,0
7003,1209,4939,01755,0
7004,1762,6000,02127,0
7006,1600,5999,01751,1
7007,2736,5999,02112,1
7007,1176,5999,01752,1
7008,1208,5997,01753,3
7009,2736,5995,02115,5
7009,1600,5995,01756,5
7010,2299,5987,02125,13
7010,1844,5987,02116,13
7010,1844,5987,02113,13
7011,1176,5974,01754,26
7012,2299,5828,02128,172
7012,1767,5828,02117,172
7012,1762,5828,02129,172
7013,1687,5538,02130,462
7013,1687,5538,02126,462
7037,9208,10263,00688,2737
7038,9204,9204,01060,3796
7039,1369,6133,03429,0
7040,673,4873,00351,-9.09E-13
7041,1364,4652,03430,0
7041,673,4652,00597,0
7041,620,4652,00041,0
7043,623,3082,00040,21
7045,538,1076,00246,2027
7045,538,1076,00235,2027
7004,2051,6000,02099,0
7005,2105,6000,02103,0
7005,2001,6000,02102,0
7006,2809,5999,02098,1
7008,2700,5997,02101,3
7013,2164,5538,02100,462
7020,535,6000,03065,0
7020,535,6000,03066,0
7021,487,6000,03067,0
7033,1350,2096,02347,37
7035,5826,12957,02346,43
7036,10579,12792,01141,208
7017,802,6000,00451,0
7017,802,6000,00450,0
7017,774,6000,02192,0
7017,764,6000,00272,0
7017,761,6000,00308,0
7017,735,6000,00590,0
7017,682,6000,02184,0
7017,680,6000,00455,0
7018,732,3520,00606,2480
7018,715,3520,03109,2480
7018,708,3520,02193,2480
7018,683,3520,02194,2480
7018,682,3520,02183,2480
7019,528,4827,01434,0
7019,528,4827,01433,0
7020,902,6000,01623,0
7020,902,6000,01624,0
7021,897,6000,00363,0
7021,890,6000,01239,0
7022,543,3971,01431,2029
7022,511,3971,01435,2029
7022,511,3971,01436,2029
7026,2374,2374,00267,671
7028,294,4519,UD21-1157-S,2988
7028,294,4519,UD21-1144-P,2988
4828,500,2975,02367,55
4828,495,2975,02374,55
4828,495,2975,02377,55
4828,495,2975,02378,55
4828,495,2975,04396,55
4828,495,2975,04398,55
4829,495,5914,02363,86
4829,495,5914,02369,86
4829,493,5914,02366,86
4829,493,5914,02371,86
4829,493,5914,02379,86
4829,493,5914,04397,86
4829,493,5914,04399,86
4829,492,5914,02361,86
4831,492,1472,02360,4528
4831,490,1472,02358,4528
4831,490,1472,02359,4528
4832,417,6000,01828,0
4832,417,6000,02205,0
4832,417,6000,02206,0
4832,417,6000,02208,0
4832,417,6000,03657,0
4832,417,6000,05198,0
4832,235,6000,05104,0
4834,495,5464,01727,536
4834,495,5464,01822,536
4834,495,5464,01826,536
4834,495,5464,01827,536
4834,495,5464,03673,536
4834,495,5464,04446,536
4834,493,5464,01823,536
4834,298,5464,01824,536
4835,492,3948,04772,132
4835,492,3948,04774,132
4836,491,1452,04773,4548
4836,491,1452,04775,4548
4837,438,930,04450,2699
4838,668,6000,05192,0
4838,668,6000,05193,0
4838,533,6000,04484,0
4838,275,6000,04519,0
4839,494,6000,04485,0
4839,494,6000,04486,0
4839,492,6000,03020,0
4839,492,6000,03658,0
4839,492,6000,04476,0
4839,492,6000,04477,0
4839,492,6000,04507,0
4839,298,6000,04478,0
4839,284,6000,04487,0
4840,494,2814,02372,3186
4840,494,2814,04483,3186
4840,492,2814,02254,3186
4840,491,2814,04506,3186
4840,298,2814,02255,3186
4842,494,1973,02847,4027
4842,493,1973,02836,4027
4842,493,1973,02837,4027
4844,296,2022,05068,3978
4844,262,2022,05268,3978
4844,244,2022,05071,3978
4844,244,2022,05095,3978
4844,244,2022,05097,3978
4844,244,2022,05267,3978
4847,413,2986,03581,0
4847,404,2986,03580,0
4847,334,2986,03772,0
4847,249,2986,02652,0
4848,642,6000,03007+,0
4848,439,6000,02644,0
4848,439,6000,03579,0
4848,424,6000,03014,0
4848,334,6000,03015,0
4848,264,6000,02639,0
4849,642,6000,02642,0
4849,427,6000,03009,0
4850,494,5997,03017,3
4850,494,5997,03018,3
4850,494,5997,03411,3
4850,494,5997,03416,3
4850,494,5997,03417,3
4850,490,5997,08315,3
4850,487,5997,02650,3
4851,494,5941,02638,59
4851,494,5941,02640,59
4851,494,5941,02641,59
4851,494,5941,02643,59
4851,494,5941,02646,59
4851,494,5941,03007,59
4851,494,5941,03008,59
4851,494,5941,03012,59
4851,494,5941,03013,59
4854,602,6000,05103,0
4854,573,6000,02256,0
4854,571,6000,02257,0
4854,492,6000,05156,0
4854,303,6000,02258,0
4854,298,6000,03429,0
4854,290,6000,05112,0
4855,654,6000,05109,0
4855,492,6000,03428,0
4855,492,6000,05154,0
4855,491,6000,01535,0
4855,491,6000,01558,0
4855,491,6000,01560,0
4855,214,6000,04489,0
4856,495,5952,02304,48
4856,495,5952,04488,48
4857,493,5916,01553,84
4857,493,5916,01557,84
4857,493,5916,01559,84
4857,493,5916,01973,84
4857,493,5916,02011,84
4857,493,5916,02098,84
4857,493,5916,02563,84
4857,493,5916,03037,84
4857,493,5916,03038,84
4857,493,5916,03039,84
4857,493,5916,03040,84
4858,654,5557,04968,443
4858,493,5557,01530,443
4858,493,5557,01536,443
4858,493,5557,01546,443
4858,492,5557,01554,443
4858,482,5557,01545,443
4862,493,3919,03753,1639
4862,493,3919,03754,1639
4862,493,3919,03755,1639
4862,493,3919,03756,1639
4862,493,3919,03757,1639
4862,235,3919,03762,1639
4862,235,3919,03763,1639
4866,495,5046,05178,0
4866,495,5046,05179,0
4866,345,5046,05141,0
4866,345,5046,05142,0
4866,235,5046,05175,0
4866,125,5046,04569,0
4867,495,8000,04448,0
4867,495,8000,05106,0
4867,495,8000,05177,0
4867,493,8000,03865,0
4867,493,8000,03866,0
4867,493,8000,04570,0
4867,465,8000,05176,0
4867,235,8000,05174,0
4868,495,2971,02261,5029
4868,495,2971,03864,5029
4868,493,2971,01728,5029
4868,493,2971,02305,5029
4868,491,2971,04571,5029
4869,253,2550,02217,0
4870,1338,8000,02737,0
4870,492,8000,04771,0
4870,254,8000,01172,0
4870,234,8000,02685,0
4870,234,8000,02686,0
4870,234,8000,04741,0
